feature,n_dates,mean_IC,std_IC,IC_IR,t_stat,base,DSR,pass_HLZ,pass_EVT,pass_MAG,is_base_rep,SURVIVOR,ts_mean_IC,ts_std_IC,ts_IC_IR,ts_n_tickers,ts_pass,cs_ts_divergence
eightk_exec_change_30d__ts_std__w5,578.0,-0.007912621710869287,0.08210621497743062,-0.09637055749122415,-2.3169053400982693,eightk_exec_change_30d,0.46601811496529655,False,False,False,False,False,,,,,False,False
return_20d__group_neutralize,579.0,0.012644490601175812,0.13166052931607786,0.09603858245792209,2.310920595041117,return_20d,0.46364675894783086,False,False,False,False,False,,,,,False,False
eightk_filings_30d__ts_max__w5,579.0,-0.009123852458376314,0.09501795516621624,-0.09602240379111329,-2.3105312971842364,eightk_filings_30d,0.4634925601173408,False,False,False,False,False,,,,,False,False
rev_growth_yoy__ts_std__w20,562.0,0.009519871608438,0.09806908072750267,0.09707311966031543,2.3012677147714222,rev_growth_yoy,0.459828708965079,False,False,False,False,False,,,,,False,False
bb_upper__ts_std__w20,571.0,0.014559768989333028,0.1513785056191904,0.09618121760271409,2.298308508394316,bb_upper,0.4586557770900709,False,False,False,False,False,,,,,False,False
eightk_reg_fd_30d__cs_demean,579.0,-0.008746835757503563,0.09164786970985092,-0.09543959707078052,-2.296507557782049,eightk_reg_fd_30d,0.45794151210712114,False,False,False,False,False,,,,,False,False
eightk_reg_fd_30d__cs_zscore,579.0,-0.008746835757503563,0.09164786970985092,-0.09543959707078052,-2.296507557782049,eightk_reg_fd_30d,0.45794151210712114,False,False,False,False,False,,,,,False,False
eightk_reg_fd_30d__cs_rank,579.0,-0.008746835757503563,0.09164786970985092,-0.09543959707078052,-2.296507557782049,eightk_reg_fd_30d,0.45794151210712114,False,False,False,False,False,,,,,False,False
eightk_reg_fd_30d__scale,579.0,-0.008746835757503563,0.09164786970985092,-0.09543959707078052,-2.296507557782049,eightk_reg_fd_30d,0.45794151210712114,False,False,False,False,False,,,,,False,False
eightk_reg_fd_30d__signed_power_p05,579.0,-0.008746835757503563,0.09164786970985092,-0.09543959707078052,-2.296507557782049,eightk_reg_fd_30d,0.45794151210712114,False,False,False,False,False,,,,,False,False
return_60d__ts_max__w20,539.0,0.02217875539619062,0.22424728699490734,0.09890311581202897,2.296171680218965,return_60d,0.4578184188460463,False,False,True,False,False,,,,,False,False
ma20_above_ma50__ts_max__w5,550.0,0.015555771098770049,0.15898154405594203,0.09784639588917518,2.2947013866025485,ma20_above_ma50,0.45723414950096763,False,False,False,False,False,,,,,False,False
eightk_filings_30d__ts_delta__w20,560.0,-0.00895971289748367,0.09272289295195324,-0.09662891883805197,-2.2866575728022918,eightk_filings_30d,0.45405205606865495,False,False,False,False,False,,,,,False,False
bb_upper__ts_decay_linear__w10,571.0,0.015114417895832837,0.15797690321847577,0.09567485871608838,2.286208755797712,bb_upper,0.45387188189474076,False,False,False,False,False,,,,,False,False
beta_60d__ts_delta__w10,539.0,-0.016244738740587218,0.16529331766323335,-0.09827825450079027,-2.2816646666112472,beta_60d,0.45208581725946895,False,False,False,False,False,,,,,False,False
ma20_above_ma50__ts_min__w10,541.0,0.01616829088344069,0.16507577443395804,0.09794466170994186,2.2781347207296476,ma20_above_ma50,0.45069173017308967,False,False,False,False,False,,,,,False,False
insider_7d__ts_mean__w20,571.0,-0.014439446243228606,0.15217956320226897,-0.09488426658208016,-2.2673170774269296,insider_7d,0.44641582639648586,False,False,False,False,False,,,,,False,False
bb_pct__ts_decay_linear__w20,561.0,0.017201124200123003,0.17979444193800706,0.0956710564281733,2.266010929445047,bb_pct,0.4459039578671817,False,False,False,False,False,,,,,False,False
rev_x_low52w__ts_rank__w10,502.0,0.010571614278921322,0.10456734403756751,0.10109862095305107,2.2651506443549323,rev_x_low52w,0.44558505898716955,False,False,False,False,False,,,,,False,False
ma_5__ts_delta__w20,560.0,0.01728759166610163,0.18141281662072153,0.09529421343060161,2.2550726780926484,ma_5,0.44159644608602117,False,False,False,False,False,,,,,False,False
high_52w_ratio__ts_argmax__w20,329.0,0.01783441847529965,0.1444694527636541,0.12344767792867606,2.2391380712649505,high_52w_ratio,0.43547332440381903,False,False,False,False,False,,,,,False,False
obv_trend__ts_min__w20,579.0,0.011794046792802545,0.12686816043299315,0.09296301572080967,2.236915020069928,obv_trend,0.43445383123449155,False,False,False,False,False,,,,,False,False
post_earnings_3d__ts_decay_linear__w5,441.0,0.009844660945397779,0.09250050989513121,0.10642818030472236,2.2349917863991693,post_earnings_3d,0.43376098211890723,False,False,False,False,False,,,,,False,False
insider_21d__ts_decay_linear__w5,576.0,-0.014067398078419625,0.15134921983305727,-0.0929466177224857,-2.230718825339657,insider_21d,0.43202420696946986,False,False,False,False,False,,,,,False,False
macd__ts_rank__w10,576.0,-0.013860270790953972,0.14926788465600294,-0.09285500911931473,-2.2285202188635536,macd,0.43116233689798167,False,False,False,False,False,,,,,False,False
ma5_above_ma20__ts_rank__w10,576.0,-0.011553387403903848,0.12454746704927873,-0.09276292547429013,-2.2263102113829634,ma5_above_ma20,0.43029632070410384,False,False,False,False,False,,,,,False,False
high_52w_ratio__ts_rank__w20,339.0,-0.018817090114667236,0.15600127099892913,-0.12062138977570513,-2.2208753158636023,high_52w_ratio,0.4283167946091163,False,False,False,False,False,,,,,False,False
ma_50__ts_rank__w10,546.0,0.016835513180962366,0.17723642958083594,0.09498901112360673,2.2195743015036498,ma_50,0.42767060601558465,False,False,False,False,False,,,,,False,False
vol_surge_eod__ts_mean__w20,571.0,0.011829052432252565,0.12776004293626633,0.09258804365112448,2.2124474383131427,vol_surge_eod,0.42487362556034813,False,False,False,False,False,,,,,False,False
bb_width__ts_std__w5,579.0,0.016027809327467835,0.1744475349122268,0.09187753404215324,2.2107957052846854,bb_width,0.42422509784484347,False,False,False,False,False,,,,,False,False
post_earnings_3d__ts_std__w5,444.0,0.009746960909530528,0.09293752102725844,0.10487648908422852,2.2098847516125426,post_earnings_3d,0.423936949776117,False,False,False,False,False,,,,,False,False
premarket_gap__ts_max__w20,579.0,0.020385787247211306,0.2225672264202473,0.09159384144330056,2.203969375151828,premarket_gap,0.42155974069390356,False,False,True,True,False,0.036862180567360806,0.08717063210229659,0.42287384728496924,149.0,False,False
return_20d__ts_max__w10,579.0,0.018137442276964563,0.19813014372014273,0.09154307333761165,2.2027477717294834,return_20d,0.42108313090601956,False,False,False,False,False,,,,,False,False
ma_5__ts_argmax__w20,579.0,-0.01472457219407607,0.16103563619213654,-0.09143673128665591,-2.200188924760036,ma_5,0.42008516295241577,False,False,False,False,False,,,,,False,False
ma5_above_ma20__ts_delta__w5,575.0,-0.011124350289411418,0.12164104110010701,-0.09145227785625745,-2.1929485851089665,ma5_above_ma20,0.4172657973213871,False,False,False,False,False,,,,,False,False
ma5_above_ma20__ts_decay_linear__w20,561.0,0.015788359531139454,0.17091674601232149,0.09237456188173195,2.187932010386593,ma5_above_ma20,0.415319807988799,False,False,False,False,False,,,,,False,False
eps_surprise__ts_delta__w20,560.0,0.008020176044569465,0.08675995873676182,0.09244098500442424,2.1875529700579563,eps_surprise,0.41517285242859514,False,False,False,False,False,,,,,False,False
insider_net_shares__ts_std__w10,576.0,0.012501253569639372,0.1371558732791213,0.09114632330909003,2.187511759418161,insider_net_shares,0.4151498133521513,False,False,False,False,False,,,,,False,False
return_3d__ts_mean__w20,571.0,0.01751237580773429,0.19139587636690672,0.09149818763160283,2.186404667957107,return_3d,0.414721477051754,False,False,False,True,False,-0.026552311082249203,0.08588671131238473,-0.30915505642862356,149.0,False,False
eightk_reg_fd_30d__ts_argmax__w20,579.0,0.008111996597899651,0.08927865547831636,0.09086154528693435,2.18634855832899,eightk_reg_fd_30d,0.4146962251891973,False,False,False,False,False,,,,,False,False
bb_pct__ts_mean__w10,576.0,0.015872849717986203,0.17435514809693853,0.09103745941107036,2.184899025865689,bb_pct,0.41413400794459315,False,False,False,False,False,,,,,False,False
eps_surprise__ts_std__w20,571.0,0.008683236449352117,0.09533911783721347,0.09107737355172812,2.176349060382839,eps_surprise,0.41081608579764956,False,False,False,False,False,,,,,False,False
vol_zscore_60d__ts_std__w10,576.0,0.009975535108824898,0.11000896141119058,0.09067929540338468,2.176303089681232,vol_zscore_60d,0.41079601137847743,False,False,False,False,False,,,,,False,False
insider_net_shares__ts_std__w20,571.0,0.012998429213689525,0.1427303790831595,0.09106981496991755,2.1761684434877773,insider_net_shares,0.4107460161441359,False,False,False,False,False,,,,,False,False
intraday_momentum__ts_std__w20,571.0,0.018179339894971943,0.19966880383661686,0.09104747234248753,2.17563455285921,intraday_momentum,0.410538911652832,False,False,False,False,False,,,,,False,False
bb_pct__ts_delta__w10,570.0,-0.013443032610126577,0.14758052877729697,-0.09108947312699008,-2.1747313639378563,bb_pct,0.4101890617413,False,False,False,False,False,,,,,False,False
bb_upper__ts_max__w5,579.0,0.014152212541007618,0.15760916864272417,0.08979307906311285,2.1606386765445853,bb_upper,0.4047282498984941,False,False,False,False,False,,,,,False,False
bb_upper__signed_power_p05,579.0,0.014236704419392237,0.1586384160771872,0.08974310744797917,2.1594362386115757,bb_upper,0.40426348705165904,False,False,False,False,False,,,,,False,False
bb_upper__cs_demean,579.0,0.014236704419392237,0.1586384160771872,0.08974310744797917,2.1594362386115757,bb_upper,0.40426348705165904,False,False,False,False,False,,,,,False,False
bb_upper__scale,579.0,0.014236704419392237,0.1586384160771872,0.08974310744797917,2.1594362386115757,bb_upper,0.40426348705165904,False,False,False,False,False,,,,,False,False
bb_upper__cs_zscore,579.0,0.014236704419392237,0.1586384160771872,0.08974310744797917,2.1594362386115757,bb_upper,0.40426348705165904,False,False,False,False,False,,,,,False,False
bb_upper__cs_rank,579.0,0.014236704419392237,0.1586384160771872,0.08974310744797917,2.1594362386115757,bb_upper,0.40426348705165904,False,False,False,False,False,,,,,False,False
macd__ts_delta__w5,575.0,-0.014174070059583294,0.15753819668812782,-0.08997227566114105,-2.15745937919941,macd,0.4035015731378062,False,False,False,False,False,,,,,False,False
bb_upper__ts_mean__w5,579.0,0.014173673552925837,0.1581544696699,0.08961917789936084,2.156454193907181,bb_upper,0.4031114514957118,False,False,False,False,False,,,,,False,False
return_20d__ts_delta__w5,574.0,-0.015355924362474578,0.1710203686070461,-0.08979003195670757,-2.1512162623649647,return_20d,0.40109233282413836,False,False,False,False,False,,,,,False,False
bb_pct__ts_min__w10,579.0,0.014165028369232655,0.1584711924645738,0.08938551006612286,2.150831580636469,bb_pct,0.4009415619352966,False,False,False,False,False,,,,,False,False
eightk_filings_30d__scale,579.0,-0.008366541826740908,0.09379731215451594,-0.08919809784056905,-2.1463219891711374,eightk_filings_30d,0.39920338349965495,False,False,False,False,False,,,,,False,False
eightk_filings_30d__signed_power_p05,579.0,-0.008366541826740908,0.09379731215451594,-0.08919809784056905,-2.1463219891711374,eightk_filings_30d,0.39920338349965495,False,False,False,False,False,,,,,False,False
eightk_filings_30d__cs_rank,579.0,-0.008366541826740908,0.09379731215451594,-0.08919809784056905,-2.1463219891711374,eightk_filings_30d,0.39920338349965495,False,False,False,False,False,,,,,False,False
eightk_filings_30d__cs_demean,579.0,-0.008366541826740908,0.09379731215451594,-0.08919809784056905,-2.1463219891711374,eightk_filings_30d,0.39920338349965495,False,False,False,False,False,,,,,False,False
eightk_filings_30d__cs_zscore,579.0,-0.008366541826740908,0.09379731215451594,-0.08919809784056905,-2.1463219891711374,eightk_filings_30d,0.39920338349965495,False,False,False,False,False,,,,,False,False
ma_5__ts_decay_linear__w10,571.0,0.014529312722582245,0.16226665425738343,0.08953973192505837,2.139606181455752,ma_5,0.3966225111905114,False,False,False,False,False,,,,,False,False
insider_90d__ts_std__w5,579.0,0.011874377882603227,0.13354600370845435,0.08891601060954474,2.1395342880713444,insider_90d,0.39659085233046515,False,False,False,True,False,0.008042785291379504,0.07586752086849828,0.10601091480661562,133.0,False,False
volume_zscore__ts_mean__w10,576.0,0.01050073698206333,0.11818722354433588,0.08884832613166652,2.1323598271599966,volume_zscore,0.3938359563840619,False,False,False,False,False,,,,,False,False
rsi_below_30__ts_std__w10,575.0,-0.011291304451457557,0.1270096550646617,-0.08890115043387102,-2.1317746985476242,rsi_below_30,0.3936118944008878,False,False,False,False,False,,,,,False,False
volatility_10d__ts_argmax__w5,579.0,-0.010062534014446938,0.11371806130111506,-0.08848668276011376,-2.12920362154251,volatility_10d,0.3926234763250911,False,False,False,False,False,,,,,False,False
bb_upper__ts_decay_linear__w5,576.0,0.014063117640050209,0.15862207985366417,0.08865800809713284,2.127792194331188,bb_upper,0.39208381947730697,False,False,False,False,False,,,,,False,False
ma_10__ts_decay_linear__w10,571.0,0.014382069721324343,0.16175501641292725,0.08891266583417655,2.1246220570297933,ma_10,0.3908716538774051,False,False,False,False,False,,,,,False,False
bb_upper__ts_min__w5,579.0,0.013971208892684956,0.15853093329099982,0.08812922880507722,2.1206024147636118,bb_upper,0.38932864465277206,False,False,False,False,False,,,,,False,False
days_to_earnings__ts_std__w20,571.0,-0.007310473035292115,0.0825113803957584,-0.08859957257081497,-2.1171405036762354,days_to_earnings,0.3880089693471039,False,False,False,False,False,,,,,False,False
obv_trend__ts_argmax__w10,579.0,0.010227717984858515,0.11667923631500324,0.08765671003576307,2.109232470230851,obv_trend,0.38498527360830553,False,False,False,False,False,,,,,False,False
return_5d__ts_delta__w20,560.0,-0.01523940606160942,0.17160093212931582,-0.08880724523177554,-2.1015629924339083,return_5d,0.38207423041703714,False,False,False,False,False,,,,,False,False
return_20d__cs_rank,579.0,0.016373935243564588,0.18762096117077587,0.08727135359178097,2.0999598620765165,return_20d,0.38145359706217585,False,False,False,False,False,,,,,False,False
return_20d__cs_zscore,579.0,0.016373935243564588,0.18762096117077587,0.08727135359178097,2.0999598620765165,return_20d,0.38145359706217585,False,False,False,False,False,,,,,False,False
return_20d__scale,579.0,0.016373935243564588,0.18762096117077587,0.08727135359178097,2.0999598620765165,return_20d,0.38145359706217585,False,False,False,False,False,,,,,False,False
return_20d__signed_power_p05,579.0,0.016373935243564588,0.18762096117077587,0.08727135359178097,2.0999598620765165,return_20d,0.38145359706217585,False,False,False,False,False,,,,,False,False
return_20d__cs_demean,579.0,0.016373935243564588,0.18762096117077587,0.08727135359178097,2.0999598620765165,return_20d,0.38145359706217585,False,False,False,False,False,,,,,False,False
ma_5__ts_mean__w20,571.0,0.014140920416714836,0.16092652225593998,0.08787190711935539,2.099752496536815,ma_5,0.38137917937356214,False,False,False,False,False,,,,,False,False
beta_60d__ts_min__w10,539.0,0.027385986123082795,0.30343864569093365,0.09025213667403688,2.0953273171295814,beta_60d,0.3797166406487571,False,False,True,False,False,,,,,False,False
ma_50__ts_argmax__w10,541.0,-0.016218350398027544,0.180102890281459,-0.09005047266416451,-2.0945205671533373,ma_50,0.3794090223817272,False,False,False,False,False,,,,,False,False
vol_surge_eod__ts_decay_linear__w10,571.0,0.010205949008812745,0.11649785492917307,0.08760632558442927,2.0934062647401412,vol_surge_eod,0.3789678877655324,False,False,False,False,False,,,,,False,False
atr__ts_argmax__w20,579.0,-0.012544479275718615,0.14430049795396316,-0.08693302832344167,-2.091818937768615,atr,0.37836096215215687,False,False,False,False,False,,,,,False,False
beta_60d__ts_mean__w20,539.0,0.027685605824259083,0.3077044018286609,0.08997468238909129,2.0888858348120953,beta_60d,0.3772727586059831,False,False,True,False,False,,,,,False,False
